DB10381,Amaranthus retroflexus pollen,BiotechDrug,347910556,
DB10382,Plantago lanceolata pollen,BiotechDrug,347910557,
DB10383,Populus alba pollen,BiotechDrug,347910558,
DB10384,Ambrosia acanthicarpa pollen,BiotechDrug,347910559,
DB10385,Ambrosia artemisiifolia pollen,BiotechDrug,347910560,
DB10386,Ambrosia trifida pollen,BiotechDrug,347910561,
DB10387,Ambrosia psilostachya pollen,BiotechDrug,347910562,
DB10388,Salsola kali pollen,BiotechDrug,347910563,
DB10389,Lolium perenne pollen,BiotechDrug,347910564,
DB10390,Artemisia tridentata pollen,BiotechDrug,347910565,
DB10391,Atriplex wrightii pollen,BiotechDrug,347910566,
DB10392,Platanus occidentalis pollen,BiotechDrug,347910567,
DB10393,Platanus racemosa pollen,BiotechDrug,347910568,
DB10394,Phleum pratense pollen,BiotechDrug,347910569,
DB10395,Holcus lanatus pollen,BiotechDrug,347910570,
DB10396,Juglans nigra pollen,BiotechDrug,347910571,
DB10397,Juglans californica pollen,BiotechDrug,347910572,
DB10398,Salix nigra pollen,BiotechDrug,347910573,
DB10399,Felis catus skin,BiotechDrug,347910574,
DB10400,Dermatophagoides farinae,BiotechDrug,347910575,
DB10401,Dermatophagoides pteronyssinus,BiotechDrug,347910576,
DB10403,Agrostis gigantea pollen,BiotechDrug,347910577,
DB10404,Anthoxanthum odoratum pollen,BiotechDrug,347910578,
DB10406,Bos taurus skin,BiotechDrug,347910579,
DB10408,Cotton seed,BiotechDrug,347910580,
DB10409,Canis lupus familiaris skin,BiotechDrug,,
DB10410,Equus caballus skin,BiotechDrug,,
DB10411,Ceiba pentandra fiber,BiotechDrug,347910581,
DB10412,Mus musculus skin,BiotechDrug,347910582,
DB10413,Orris,BiotechDrug,347910583,
DB10415,Rabbit,BiotechDrug,347910584,
DB10416,Cavia porcellus skin,BiotechDrug,347910585,
DB10417,Periplaneta americana,BiotechDrug,347910586,
DB10418,Blatella germanica,BiotechDrug,347910587,
DB10419,Solenopsis invicta,BiotechDrug,347910588,
DB10420,Gallus gallus feather,BiotechDrug,347910589,
DB10421,Anas platyrhynchos feather,BiotechDrug,347910590,
DB10422,Anser anser feather,BiotechDrug,347910591,
DB10423,Acremonium strictum,BiotechDrug,347910592,
DB10424,Alternaria alternata,BiotechDrug,347910593,
DB10425,Aspergillus fumigatus,BiotechDrug,347910594,
DB10426,Aspergillus niger var. niger,BiotechDrug,347910595,
DB10427,Aureobasidium pullulans var. pullutans,BiotechDrug,347910596,
DB10428,Botrytis cinerea,BiotechDrug,347910597,
DB10429,Candida albicans,BiotechDrug,347910598,
DB10430,Chaetomium globosum,BiotechDrug,347910599,
DB10431,Cladosporium cladosporioides,BiotechDrug,347910600,
DB10432,Cladosporium sphaerospermum,BiotechDrug,347910601,
DB10433,Cochliobolus sativus,BiotechDrug,347910602,
DB10434,Epicoccum nigrum,BiotechDrug,347910603,
DB10435,Fusarium oxysporum vasinfectum,BiotechDrug,347910604,
DB10436,Helminthosporium solani,BiotechDrug,347910605,
DB10437,Mucor plumbeus,BiotechDrug,347910606,
DB10438,Neurospora intermedia,BiotechDrug,347910607,
DB10439,Penicillium chrysogenum var. chrysogenum,BiotechDrug,347910608,
DB10440,Phoma exigua var. exigua,BiotechDrug,347910609,
DB10441,Rhizopus arrhizus var. arrhizus,BiotechDrug,347910610,
DB10442,Rhodotorula rubra,BiotechDrug,347910611,
DB10443,Ustilago maydis,BiotechDrug,347910612,
DB10444,Ustilago tritici,BiotechDrug,347910613,
DB10445,Stemphylium solani,BiotechDrug,347910614,
DB10446,Trichophyton mentagrophytes,BiotechDrug,347910615,
DB10447,Saccharomyces cerevisiae,BiotechDrug,347910616,
DB10448,Aspergillus oryzae,BiotechDrug,,
DB10449,Aspergillus repens,BiotechDrug,347910617,
DB10450,Aspergillus terreus,BiotechDrug,347910618,
DB10451,Acacia,BiotechDrug,347910619,
DB10452,Ailanthus altissima pollen,BiotechDrug,347910620,
DB10453,Alnus incana subsp. rugosa pollen,BiotechDrug,347910621,
DB10454,Medicago sativa pollen,BiotechDrug,347910622,
DB10455,Fraxinus velutina pollen,BiotechDrug,347910623,
DB10456,Populus tremuloides pollen,BiotechDrug,347910624,
DB10457,Morella cerifera pollen,BiotechDrug,347910625,
DB10458,Betula nigra pollen,BiotechDrug,347910626,
DB10459,Amaranthus palmeri pollen,BiotechDrug,347910627,
DB10460,Juniperus ashei pollen,BiotechDrug,347910628,
DB10461,Juniperus virginiana pollen,BiotechDrug,347910629,
DB10462,Xanthium strumarium var. canadense pollen,BiotechDrug,347910630,
DB10463,Populus deltoides pollen,BiotechDrug,347910631,
DB10464,Populus fremontii pollen,BiotechDrug,347910632,
DB10465,Populus deltoides subsp. monilifera pollen,BiotechDrug,347910633,
DB10466,Cupressus arizonica pollen,BiotechDrug,347910634,
DB10467,Taxodium distichum pollen,BiotechDrug,347910635,
DB10468,Eupatorium capillifolium pollen,BiotechDrug,347910636,
DB10469,Ulmus crassifolia pollen,BiotechDrug,347910637,
DB10470,Eucalyptus globulus pollen,BiotechDrug,347910638,
DB10471,Solidago canadensis pollen,BiotechDrug,347910639,
DB10472,Celtis occidentalis pollen,BiotechDrug,347910640,
DB10473,Juniperus californica pollen,BiotechDrug,347910641,
DB10474,Robinia pseudoacacia pollen,BiotechDrug,347910642,
DB10475,Acer rubrum pollen,BiotechDrug,347910643,
DB10478,Melaleuca quinquenervia pollen,BiotechDrug,347910644,
DB10479,Chenopodium ambrosioides pollen,BiotechDrug,347910645,
DB10480,Morus alba pollen,BiotechDrug,347910646,
DB10481,Quercus rubra pollen,BiotechDrug,347910647,
DB10482,Syagrus romanzoffiana pollen,BiotechDrug,347910648,
DB10483,Schinus molle pollen,BiotechDrug,347910649,
DB10484,Amaranthus spinosus pollen,BiotechDrug,347910650,
DB10485,Casuarina equisetifolia pollen,BiotechDrug,347910651,
DB10486,Pinus strobus pollen,BiotechDrug,347910652,
DB10487,Pinus echinata pollen,BiotechDrug,347910653,
DB10488,Ligustrum vulgare pollen,BiotechDrug,347910654,
DB10489,Elymus repens pollen,BiotechDrug,347910655,
DB10490,Ambrosia tenuifolia pollen,BiotechDrug,347910656,
DB10491,Ambrosia bidentata pollen,BiotechDrug,347910657,
DB10493,Artemisia frigida pollen,BiotechDrug,347910658,
DB10494,Distichlis spicata pollen,BiotechDrug,347910659,
DB10495,Liquidambar styraciflua pollen,BiotechDrug,347910660,
DB10496,Juglans regia pollen,BiotechDrug,347910661,
DB10497,Amaranthus tuberculatus pollen,BiotechDrug,,
DB10498,Triticum aestivum pollen,BiotechDrug,347910662,
DB10499,Felis catus hair,BiotechDrug,347910663,
DB10500,Almond,BiotechDrug,347910664,
DB10501,Apple,BiotechDrug,347910665,
DB10502,Apricot,BiotechDrug,347910666,
DB10503,Asparagus,BiotechDrug,347910667,
DB10504,Avocado,BiotechDrug,347910668,
DB10505,Banana,BiotechDrug,347910669,
DB10506,Barley,BiotechDrug,347910670,
DB10508,String bean,BiotechDrug,347910671,
DB10509,Beef,BiotechDrug,347910672,
DB10510,Brazil nut,BiotechDrug,347910673,
DB10511,Broccoli,BiotechDrug,347910674,
DB10512,Buckwheat,BiotechDrug,347910675,
DB10513,Cabbage,BiotechDrug,347910676,
DB10514,Cantaloupe,BiotechDrug,347910677,
DB10515,Carrot,BiotechDrug,347910678,
DB10516,Casein,BiotechDrug,347910679,
DB10517,Celery,BiotechDrug,347910680,
DB10518,Cherry,BiotechDrug,347910681,
DB10519,Chicken,BiotechDrug,347910682,
DB10520,Cinnamon,BiotechDrug,347910683,
DB10523,Coconut,BiotechDrug,347910684,
DB10525,Coffee bean,BiotechDrug,347910685,
DB10526,Red king crab,BiotechDrug,347910686,
DB10527,Cucumber,BiotechDrug,347910687,
DB10528,Egg white,BiotechDrug,347910688,
DB10529,Egg,BiotechDrug,347910689,
DB10530,Egg yolk,BiotechDrug,347910690,
DB10531,Flounder,BiotechDrug,347910691,
DB10532,Garlic,BiotechDrug,347910692,
DB10533,Grape,BiotechDrug,347910693,
DB10534,Grapefruit,BiotechDrug,347910694,
DB10535,Karaya gum,BiotechDrug,347910695,
DB10536,Honeydew melon,BiotechDrug,347910696,
DB10537,Lamb,BiotechDrug,347910697,
DB10538,Lemon,BiotechDrug,347910698,
DB10539,Lettuce,BiotechDrug,347910699,
DB10540,Lima bean,BiotechDrug,347910700,
DB10541,Lobster,BiotechDrug,347910701,
DB10542,Goat milk,BiotechDrug,347910702,
DB10543,Cow milk,BiotechDrug,347910703,
DB10544,Cultivated mushroom,BiotechDrug,347910704,
DB10545,Mustard seed,BiotechDrug,347910705,
DB10546,Oat,BiotechDrug,347910706,
DB10547,Black olive,BiotechDrug,347910707,
DB10548,Onion,BiotechDrug,347910708,
DB10549,Orange,BiotechDrug,347910709,
DB10550,Oyster,BiotechDrug,347910710,
DB10551,Pea,BiotechDrug,347910711,
DB10552,Peach,BiotechDrug,347910712,
DB10553,Peanut,BiotechDrug,347910713,
DB10554,Pear,BiotechDrug,347910714,
DB10555,Pecan,BiotechDrug,347910715,
DB10556,Green bell pepper,BiotechDrug,347910716,
DB10557,Black pepper,BiotechDrug,347910717,
DB10558,Pineapple,BiotechDrug,347910718,
DB10559,Pistachio,BiotechDrug,347910719,
DB10560,Plum,BiotechDrug,347910720,
DB10561,Pork,BiotechDrug,347910721,
DB10562,Potato,BiotechDrug,347910722,
DB10563,Rice,BiotechDrug,347910723,
DB10564,Rye,BiotechDrug,347910724,
DB10566,Sesame seed,BiotechDrug,347910725,
DB10567,Shrimp,BiotechDrug,347910726,
DB10568,Soybean,BiotechDrug,347910727,
DB10569,Spinach,BiotechDrug,347910728,
DB10570,Squash,BiotechDrug,347910729,
DB10571,Strawberry,BiotechDrug,347910730,
DB10572,Corn,BiotechDrug,347910731,
DB10573,Tomato,BiotechDrug,347910732,
DB10574,Tuna,BiotechDrug,347910733,
DB10575,Turkey,BiotechDrug,347910734,
DB10576,Vanilla,BiotechDrug,347910735,
DB10577,English walnut,BiotechDrug,347910736,
DB10578,Watermelon,BiotechDrug,347910737,
DB10579,Wheat,BiotechDrug,347910738,
DB10580,Tea leaf,BiotechDrug,347910739,
DB10581,Khuskia oryzae,BiotechDrug,347910740,
DB10582,Artemisia annua pollen,BiotechDrug,347910741,
DB10583,Clostridium tetani toxoid antigen (formaldehyde inactivated),BiotechDrug,347910742,
DB10584,Corynebacterium diphtheriae toxoid antigen (formaldehyde inactivated),BiotechDrug,,
DB10596,"Influenza A virus A/California/7/2009 X-179A (H1N1) antigen (UV, formaldehyde inactivated)",BiotechDrug,,
DB10597,"Influenza A virus A/Switzerland/9715293/2013 NIB-88 (H3N2) antigen (UV, formaldehyde inactivated)",BiotechDrug,,
DB10598,"Influenza B virus B/Brisbane/60/2008 antigen (UV, formaldehyde inactivated)",BiotechDrug,,
DB10599,"Influenza B virus B/Phuket/3073/2013 antigen (UV, formaldehyde inactivated)",BiotechDrug,,
DB10600,Influenza A virus A/California/7/2009 X-181 (H1N1) antigen (propiolactone inactivated),BiotechDrug,,
DB10601,Influenza A virus A/South Australia/55/2014 IVR-175 (H3N2) antigen (propiolactone inactivated),BiotechDrug,,
DB10602,Influenza B virus B/Phuket/3073/2013 antigen (propiolactone inactivated),BiotechDrug,,
DB10603,Meriones unguiculatus skin,BiotechDrug,347910743,
DB10604,Capra hircus skin,BiotechDrug,347910744,
DB10605,Mesocricetus auratus skin,BiotechDrug,347910745,
DB10606,Sus scrofa skin,BiotechDrug,347910746,
DB10607,Oryctolagus cuniculus skin,BiotechDrug,347910747,
DB10608,Rattus norvegicus skin,BiotechDrug,347910748,
DB10609,Bombyx mori fiber,BiotechDrug,347910749,
DB10610,Duck,BiotechDrug,347910750,
DB10611,Allergenic extract- beef liver,BiotechDrug,347910751,
DB10612,Veal,BiotechDrug,347910752,
DB10613,Bluefish,BiotechDrug,347910753,
DB10614,Common carp,BiotechDrug,347910754,
DB10615,Haddock,BiotechDrug,347910755,
DB10616,Pacific halibut,BiotechDrug,347910756,
DB10617,Herring,BiotechDrug,347910757,
DB10618,Mackerel,BiotechDrug,347910758,
DB10619,Northern pike,BiotechDrug,347910759,
DB10620,Red snapper,BiotechDrug,347910760,
DB10621,Atlantic salmon,BiotechDrug,347910761,
DB10622,European pilchard,BiotechDrug,347910762,
DB10623,Scallop,BiotechDrug,347910763,
DB10624,Smelt,BiotechDrug,347910764,
DB10625,Swordfish,BiotechDrug,347910765,
DB10626,Trout,BiotechDrug,347910766,
DB10627,White fish,BiotechDrug,347910767,
DB10628,Blackberry,BiotechDrug,347910768,
DB10629,Blueberry,BiotechDrug,347910769,
DB10630,Sour cherry,BiotechDrug,347910770,
DB10631,Cranberry,BiotechDrug,347910771,
DB10632,Date,BiotechDrug,347910772,
DB10633,Fig,BiotechDrug,347910773,
DB10634,Wine grape,BiotechDrug,347910774,
DB10635,Lime (citrus),BiotechDrug,347910775,
DB10636,Raspberry,BiotechDrug,347910776,
DB10637,Tangerine,BiotechDrug,347910777,
DB10638,Artichoke,BiotechDrug,347910778,
DB10639,Kidney bean,BiotechDrug,347910779,
DB10640,Beet,BiotechDrug,347910780,
DB10641,Kiwi fruit,BiotechDrug,347910781,
DB10642,Brussels sprout,BiotechDrug,347910782,
DB10643,Cauliflower,BiotechDrug,347910783,
DB10644,Eggplant,BiotechDrug,347910784,
DB10645,Lentil,BiotechDrug,347910785,
DB10646,Green olive,BiotechDrug,347910786,
DB10647,Parsley,BiotechDrug,347910787,
DB10648,Sweet potato,BiotechDrug,347910788,
DB10650,Raphanus sativus,BiotechDrug,347910789,
DB10651,Rhubarb,BiotechDrug,347910790,
DB10652,Turnip,BiotechDrug,347910791,
DB10653,Cashew,BiotechDrug,347910792,
DB10654,Hazelnut,BiotechDrug,347910793,
DB10655,Macadamia nut,BiotechDrug,347910794,
DB10656,Nectarine,BiotechDrug,347910795,
DB10657,Mango,BiotechDrug,347910796,
DB10658,Papaya,BiotechDrug,347910797,
DB10659,Leek,BiotechDrug,347910798,
DB10660,Okra,BiotechDrug,347910799,
DB10661,Parsnip,BiotechDrug,347910800,
DB10662,Chickpea,BiotechDrug,347910801,
DB10663,Black-eyed pea,BiotechDrug,347910802,
DB10664,Watercress,BiotechDrug,347910803,
DB10666,Arabica coffee bean,BiotechDrug,347910804,
DB10667,Tragacanth,BiotechDrug,347910805,
DB10669,Allspice,BiotechDrug,347910806,
DB10670,Laurus nobilis,BiotechDrug,347910807,
DB10671,Caraway seed,BiotechDrug,347910808,
DB10672,Clove,BiotechDrug,347910809,
DB10673,Dill,BiotechDrug,347910810,
DB10674,Horseradish,BiotechDrug,347910811,
DB10675,Licorice,BiotechDrug,347910812,
DB10676,Nutmeg,BiotechDrug,347910813,
DB10677,Oregano,BiotechDrug,347910814,
DB10678,Paprika,BiotechDrug,347910815,
DB10679,White pepper,BiotechDrug,347910816,
DB10681,Poppy seed,BiotechDrug,347910817,
DB10683,Spearmint,BiotechDrug,347910818,
DB10685,Wheat bran,BiotechDrug,347910819,
DB10686,American chestnut,BiotechDrug,347910820,
DB10687,Hops,BiotechDrug,347910821,
DB10688,Musca domestica,BiotechDrug,347910822,
DB10690,Ctenocephalides canis,BiotechDrug,347910823,
DB10691,Aedes taeniorhynchus,BiotechDrug,347910824,
DB10693,Ctenocephalides felis,BiotechDrug,347910825,
DB10694,Aspergillus flavus,BiotechDrug,347910826,
DB10695,Eurotium herbariorum,BiotechDrug,347910827,
DB10696,Trichothecium roseum,BiotechDrug,347910828,
DB10697,Curvularia inaequalis,BiotechDrug,347910829,
DB10698,Fusarium compactum,BiotechDrug,347910830,
DB10699,Geotrichum candidum,BiotechDrug,347910831,
DB10700,Phoma glomerata,BiotechDrug,347910832,
DB10701,Rhodotorula mucilaginosa,BiotechDrug,347910833,
DB10702,Stemphylium sarciniforme,BiotechDrug,347910834,
DB10703,Trichoderma harzianum,BiotechDrug,347910835,
DB10704,Ustilago avenae,BiotechDrug,347910836,
DB10705,Tilletia caries,BiotechDrug,,
DB10706,Puccinia graminis,BiotechDrug,347910837,
DB10707,Cotton,BiotechDrug,347910838,
DB10708,Flax seed,BiotechDrug,347910839,
DB10710,Tobacco leaf,BiotechDrug,347910840,
DB10711,Corcorus capsularis fiber,BiotechDrug,347910841,
DB10712,Agave sisalana fiber,BiotechDrug,347910842,
DB10713,Poa compressa pollen,BiotechDrug,347910843,
DB10714,Phalaris arundinacea pollen,BiotechDrug,347910844,
DB10715,Bouteloua gracilis pollen,BiotechDrug,347910845,
DB10716,Urochloa mutica pollen,BiotechDrug,347910846,
DB10717,Secale cereale pollen,BiotechDrug,347910847,
DB10718,Leymus condensatus pollen,BiotechDrug,347910848,
DB10719,Pascopyrum smithii pollen,BiotechDrug,347910849,
DB10720,Acacia baileyana pollen,BiotechDrug,347910850,
DB10721,Alnus rubra pollen,BiotechDrug,347910851,
DB10722,Alnus rhombifolia pollen,BiotechDrug,347910852,
DB10723,Fraxinus latifolia pollen,BiotechDrug,347910853,
DB10724,Betula populifolia pollen,BiotechDrug,347910854,
DB10725,Tamarix gallica pollen,BiotechDrug,347910855,
DB10727,Juniperus monosperma pollen,BiotechDrug,347910856,
DB10728,Juniperus pinchotii pollen,BiotechDrug,347910857,
DB10729,Juniperus scopulorum pollen,BiotechDrug,347910858,
DB10730,Juniperus osteosperma pollen,BiotechDrug,347910859,
DB10731,Juniperus occidentalis pollen,BiotechDrug,347910860,
DB10732,Tilia americana pollen,BiotechDrug,347910861,
DB10733,Mangifera indica pollen,BiotechDrug,347910862,
DB10734,Acer macrophyllum pollen,BiotechDrug,347910863,
DB10735,Acer saccharinum pollen,BiotechDrug,347910864,
DB10736,Broussonetia papyrifera pollen,BiotechDrug,347910865,
DB10737,Quercus velutina pollen,BiotechDrug,347910866,
DB10738,Quercus macrocarpa pollen,BiotechDrug,347910867,
DB10739,Quercus kelloggii pollen,BiotechDrug,347910868,
DB10740,Quercus gambelii pollen,BiotechDrug,347910869,
DB10741,Quercus lobata pollen,BiotechDrug,347910870,
DB10742,Quercus nigra pollen,BiotechDrug,347910871,
DB10743,Citrus sinensis pollen,BiotechDrug,347910872,
DB10744,Pinus taeda pollen,BiotechDrug,347910873,
DB10745,Pinus palustris pollen,BiotechDrug,347910874,
DB10746,Pinus ponderosa pollen,BiotechDrug,347910875,
DB10747,Pinus elliottii pollen,BiotechDrug,347910876,
DB10748,Pinus virginiana pollen,BiotechDrug,347910877,
DB10749,Pinus monticola pollen,BiotechDrug,347910878,
DB10750,Populus nigra pollen,BiotechDrug,347910879,
DB10751,Elaeagnus angustifolia pollen,BiotechDrug,347910880,
DB10752,Salix lasiolepis pollen,BiotechDrug,347910881,
DB10753,Salix discolor pollen,BiotechDrug,347910882,
DB10754,Populus balsamifera subsp. trichocarpa pollen,BiotechDrug,347910883,
DB10755,Taraxacum officinale pollen,BiotechDrug,347910884,
DB10756,Atriplex polycarpa pollen,BiotechDrug,347910885,
DB10757,Baccharis halimifolia pollen,BiotechDrug,347910886,
DB10758,Hymenoclea salsola pollen,BiotechDrug,347910887,
DB10759,Allenrolfea occidentalis pollen,BiotechDrug,347910888,
DB10760,Atriplex lentiformis pollen,BiotechDrug,347910889,
DB10761,Artemisia douglasiana pollen,BiotechDrug,347910890,
DB10762,Artemisia ludoviciana pollen,BiotechDrug,347910891,
DB10763,Urtica dioica pollen,BiotechDrug,347910892,
DB10764,Iva axillaris pollen,BiotechDrug,347910893,
DB10765,Ambrosia deltoidea pollen,BiotechDrug,347910894,
DB10766,Sarcobatus vermiculatus pollen,BiotechDrug,347910895,
DB10767,Atriplex canescens pollen,BiotechDrug,347910896,
DB10768,Artemisia absinthium pollen,BiotechDrug,347910897,
DB10769,Japanese encephalitis virus strain sa 14-14-2 antigen (formaldehyde inactivated),BiotechDrug,,
DB10770,Foreskin fibroblast (neonatal),BiotechDrug,,
DB10771,Bovine type I collagen,BiotechDrug,,
DB10772,Foreskin keratinocyte (neonatal),BiotechDrug,,
DB10773,Influenza A virus A/California/7/2009 (H1N1) recombinant hemagglutinin antigen,BiotechDrug,,
DB10774,Influenza A virus A/Victoria/361/2011 (H3N2) recombinant hemagglutinin antigen,BiotechDrug,,
DB10775,Influenza B virus B/Wisconsin/1/2010 recombinant hemagglutinin antigen,BiotechDrug,,
DB10776,Influenza A virus A/Texas/50/2012 (H3N2) recombinant hemagglutinin antigen,BiotechDrug,,
DB10777,Influenza B virus B/Massachusetts/2/2012 recombinant hemagglutinin antigen,BiotechDrug,,
DB10778,Influenza A virus A/Switzerland/9715293/2013 (H3N2) recombinant hemagglutinin antigen,BiotechDrug,,
DB10779,Influenza B virus B/Phuket/3073/2013 recombinant hemagglutinin antigen,BiotechDrug,,
DB10780,Influenza B virus B/Hubei-Wujiagang/158/2009 BX-39 antigen (propiolactone inactivated),BiotechDrug,,
DB10781,Influenza A virus A/Christchurch/16/2010 NIB-74 (H1N1) antigen (propiolactone inactivated),BiotechDrug,,
DB10782,Influenza A virus A/Victoria/361/2011 IVR-165 (H3N2) antigen (propiolactone inactivated),BiotechDrug,,
DB10783,Neisseria meningitidis serogroup b nhba fusion protein antigen,BiotechDrug,,
DB10784,Neisseria meningitidis serogroup b fhbp fusion protein antigen,BiotechDrug,,
DB10785,Neisseria meningitidis serogroup b nada protein antigen,BiotechDrug,,
DB10786,Neisseria meningitidis serogroup B strain NZ98/254 outer membrane vesicle,BiotechDrug,,
DB10787,Bordetella pertussis toxoid antigen (glutaraldehyde inactivated),BiotechDrug,,
DB10788,Bordetella pertussis filamentous hemagglutinin antigen (formaldehyde inactivated),BiotechDrug,347910898,
DB10789,Bordetella pertussis pertactin antigen,BiotechDrug,347910899,
DB10790,Bordetella pertussis fimbriae 2/3 antigen,BiotechDrug,347910900,
DB10791,Influenza A virus A/California/7/2009 X-179A (H1N1) antigen (formaldehyde inactivated),BiotechDrug,,
DB10792,Influenza A virus A/Switzerland/9715293/2013 NIB-88 (H3N2) antigen (formaldehyde inactivated),BiotechDrug,,
DB10793,Influenza B virus B/Phuket/3073/2013 antigen (formaldehyde inactivated),BiotechDrug,,
DB10794,Influenza B virus B/Brisbane/60/2008 antigen (formaldehyde inactivated),BiotechDrug,,
DB10795,Poliovirus type 1 antigen (formaldehyde inactivated),BiotechDrug,347910901,
DB10796,Poliovirus type 2 antigen (formaldehyde inactivated),BiotechDrug,347910902,
DB10797,Poliovirus type 3 antigen (formaldehyde inactivated),BiotechDrug,347910903,
DB10798,Neisseria meningitidis group a capsular polysaccharide diphtheria toxoid conjugate antigen,BiotechDrug,347910904,
DB10799,Neisseria meningitidis group c capsular polysaccharide diphtheria toxoid conjugate antigen,BiotechDrug,347910905,
DB10800,Neisseria meningitidis group y capsular polysaccharide diphtheria toxoid conjugate antigen,BiotechDrug,347910906,
DB10801,Neisseria meningitidis group w-135 capsular polysaccharide diphtheria toxoid conjugate antigen,BiotechDrug,347910907,
DB10802,Influenza A virus A/California/7/2009(H1N1)-like antigen (formaldehyde inactivated),BiotechDrug,347910908,
DB10803,Typhoid Vi polysaccharide vaccine,BiotechDrug,347910909,
DB10804,Bacillus calmette-guerin substrain connaught live antigen,BiotechDrug,347910910,
DB10805,Yellow Fever Vaccine,BiotechDrug,347910911,
DB10806,Fusarium oxysporum,BiotechDrug,,
DB10807,Candida tropicalis,BiotechDrug,347910912,
DB10808,Mucor racemosus,BiotechDrug,347910913,
DB10809,Penicillium camemberti,BiotechDrug,347910914,
DB10810,Penicillium expansum,BiotechDrug,347910915,
DB10811,Penicillium italicum,BiotechDrug,347910916,
DB10812,Penicillium roqueforti,BiotechDrug,347910917,
DB10813,Phoma destructiva,BiotechDrug,347910918,
DB10814,Rhizopus stolonifer,BiotechDrug,347910919,
DB10815,Fraxinus pennsylvanica pollen,BiotechDrug,347910920,
DB10816,Atriplex confertifolia pollen,BiotechDrug,347910921,
DB10817,Passalora fulva,BiotechDrug,347910922,
DB10818,Cochliobolus spicifer,BiotechDrug,347910923,
DB10819,Myrothecium verrucaria,BiotechDrug,347910924,
DB10820,Hypomyces perniciosus,BiotechDrug,347910925,
DB10821,Neurospora crassa,BiotechDrug,347910926,
DB10822,Paecilomyces variotii,BiotechDrug,347910927,
DB10823,Microascus brevicaulis,BiotechDrug,347910928,
DB10824,Colletotrichum coccodes,BiotechDrug,347910929,
DB10825,Pleospora herbarum,BiotechDrug,347910930,
DB10826,Streptomyces griseus,BiotechDrug,347910931,
DB10827,Trichoderma viride,BiotechDrug,347910932,
DB10828,Trichophyton schoenleinii,BiotechDrug,347910933,
DB10829,Basil,BiotechDrug,347910934,
DB10830,Mung bean,BiotechDrug,347910935,
DB10831,Betula papyrifera pollen,BiotechDrug,347910936,
DB10832,Betula occidentalis pollen,BiotechDrug,347910937,
DB10833,Betula alleghaniensis pollen,BiotechDrug,347910938,
DB10834,Ustilago cynodontis,BiotechDrug,347910939,
DB10835,Ustilago nuda hordei,BiotechDrug,347910940,
DB10836,Bromus secalinus pollen,BiotechDrug,347910941,
DB10837,Beta vulgaris pollen,BiotechDrug,347910942,
DB10838,Chenopodium botrys pollen,BiotechDrug,347910943,
DB10839,Mycocladus corymbiferus,BiotechDrug,347910944,
DB10840,Acrothecium robustum,BiotechDrug,347910945,
DB10841,Humicola grisea,BiotechDrug,347910946,
DB10842,Microsporum audouinii,BiotechDrug,347910947,
DB10843,Microsporum canis,BiotechDrug,347910948,
DB10844,Apiospora montagnei,BiotechDrug,347910949,
DB10845,Phycomyces blakesleeanus,BiotechDrug,347910950,
DB10846,Sporotrichum pruinosum,BiotechDrug,347910951,
DB10847,Stachybotrys chartarum,BiotechDrug,347910952,
DB10848,Syncephalastrum racemosum,BiotechDrug,347910953,
DB10849,Tetracoccosporium paxianum,BiotechDrug,347910954,
DB10850,Verticillium albo-atrum,BiotechDrug,347910955,
DB10851,White catfish,BiotechDrug,347910956,
DB10852,Carob,BiotechDrug,347910957,
DB10853,Sweet cherry,BiotechDrug,347910958,
DB10855,Opilio crab,BiotechDrug,,
DB10856,Bos taurus hair,BiotechDrug,347910959,
DB10857,Serinus canaria feather,BiotechDrug,347910960,
DB10858,Melilotus albus pollen,BiotechDrug,347910961,
DB10859,Melilotus officinalis pollen,BiotechDrug,347910962,
DB10860,Typha latifolia pollen,BiotechDrug,347910963,
DB10861,Atlantic cod,BiotechDrug,347910964,
DB10862,Red currant,BiotechDrug,347910965,
DB10864,Cumin,BiotechDrug,347910966,
DB10865,Cladosporium herbarum,BiotechDrug,347910967,
DB10866,Acheta domesticus,BiotechDrug,347910968,
DB10867,Canis lupus familiaris hair,BiotechDrug,347910969,
DB10868,Odocoileus virginianus hair,BiotechDrug,347910970,
DB10869,Grain mill dust,BiotechDrug,347910971,
DB10870,Epidermophyton floccosum,BiotechDrug,347910972,
DB10871,Ambrosia dumosa pollen,BiotechDrug,347910973,
DB10872,Ambrosia confertiflora pollen,BiotechDrug,347910974,
DB10873,Sporisorium cruentum,BiotechDrug,347910975,
DB10874,Goose,BiotechDrug,347910976,
DB10875,Concord grape,BiotechDrug,347910977,
DB10876,Capra hircus hair,BiotechDrug,347910978,
DB10877,Cavia porcellus hair,BiotechDrug,347910979,
DB10879,Arrhenatherum elatius pollen,BiotechDrug,347910980,
DB10880,Equus caballus hair,BiotechDrug,347910981,
DB10881,Sus scrofa hair,BiotechDrug,347910982,
DB10882,Carya cordiformis pollen,BiotechDrug,347910983,
DB10883,Carya glabra pollen,BiotechDrug,347910984,
DB10884,Millet seed,BiotechDrug,347910985,
DB10885,Mustard greens,BiotechDrug,347910986,
DB10886,Quercus muehlenbergii pollen,BiotechDrug,,
DB10887,Quercus palustris pollen,BiotechDrug,347910987,
DB10888,Quercus stellata pollen,BiotechDrug,347910988,
